federate,reactor,reaction,logical_time_ns,logical_time_ms,tag_time_ns,microstep,start_physical_time_ms,stop_physical_time_ms,execution_time_ms
adc,InputForCoach,input_arrival,15600000000,15600.0,1781998989885737835,0,15630.404607,15630.648379,0.24377199999980803
c,Car,reaction,15700000000,15700.0,1781998989985737835,0,15711.781369,15712.149431,0.36806199999955425
adc,InputForCoach,input_arrival,15700000000,15700.0,1781998989985737835,0,15728.603322,15728.747042,0.14372000000003027
llm,AgenticCoach,llm_inference,15500000000,15500.0,1781998989785737835,0,15532.014221,15778.5162,246.50197900000057
planner,ActionPlanner,monitoring,15500000000,15500.0,1781998989785737835,0,15779.383824,15779.682564,0.29874000000017986
c,Car,reaction,15800000000,15800.0,1781998990085737835,0,15810.519272,15810.85218,0.33290800000031595
adc,InputForCoach,input_arrival,15800000000,15800.0,1781998990085737835,0,15828.714462,15828.946258,0.2317960000000312
c,Car,reaction,15900000000,15900.0,1781998990185737835,0,15910.626833,15910.960992,0.33415899999999965
adc,InputForCoach,input_arrival,15900000000,15900.0,1781998990185737835,0,16003.830012,16004.10172,0.271708000000217
c,Car,reaction,16000000000,16000.0,1781998990285737835,0,16010.459844,16010.811004,0.3511599999983446
adc,InputForCoach,input_arrival,16000000000,16000.0,1781998990285737835,0,16029.011955,16029.476042,0.4640870000002906
adc,InputForCoach,llm_output_tick,16000000000,16000.0,1781998990285737835,0,16029.707416,16029.951082,0.24366600000030303
c,Car,reaction,16100000000,16100.0,1781998990385737835,0,16110.595717,16110.923039,0.3273219999991852
adc,InputForCoach,input_arrival,16100000000,16100.0,1781998990385737835,0,16129.539385,16129.652175,0.11278999999922235
c,Car,reaction,16200000000,16200.0,1781998990485737835,0,16212.893507,16213.246836,0.3533289999995759
adc,InputForCoach,input_arrival,16200000000,16200.0,1781998990485737835,0,16229.270901,16229.520588,0.2496869999995397
llm,AgenticCoach,llm_inference,16000000000,16000.0,1781998990285737835,0,16032.712617,16277.871947,245.1593300000004
planner,ActionPlanner,monitoring,16000000000,16000.0,1781998990285737835,0,16278.940117,16279.684701,0.7445840000000317
c,Car,reaction,16300000000,16300.0,1781998990585737835,0,16310.470472,16310.813191,0.3427189999983966
adc,InputForCoach,input_arrival,16300000000,16300.0,1781998990585737835,0,16330.215278,16330.453126,0.23784800000066753
c,Car,reaction,16400000000,16400.0,1781998990685737835,0,16412.433126,16412.767954,0.3348279999991064
adc,InputForCoach,input_arrival,16400000000,16400.0,1781998990685737835,0,16504.867319,16505.137566,0.2702470000003814
c,Car,reaction,16500000000,16500.0,1781998990785737835,0,16510.710362,16511.070232,0.3598699999965902
adc,InputForCoach,input_arrival,16500000000,16500.0,1781998990785737835,0,16528.633763,16528.886476,0.25271299999803887
adc,InputForCoach,llm_output_tick,16500000000,16500.0,1781998990785737835,0,16528.999199,16529.238943,0.23974399999860907
c,Car,reaction,16600000000,16600.0,1781998990885737835,0,16610.567299,16610.902677,0.33537799999976414
adc,InputForCoach,input_arrival,16600000000,16600.0,1781998990885737835,0,16629.933329,16630.228703,0.29537400000117486
c,Car,reaction,16700000000,16700.0,1781998990985737835,0,16712.283015,16712.595627,0.31261199999789824
adc,InputForCoach,input_arrival,16700000000,16700.0,1781998990985737835,0,16728.920008,16729.027135,0.10712699999930919
llm,AgenticCoach,llm_inference,16500000000,16500.0,1781998990785737835,0,16532.118312,16788.389878,256.2715660000031
planner,ActionPlanner,monitoring,16500000000,16500.0,1781998990785737835,0,16789.26759,16790.022686,0.7550960000007763
c,Car,reaction,16800000000,16800.0,1781998991085737835,0,16810.519781,16810.844235,0.324454000001424
adc,InputForCoach,input_arrival,16800000000,16800.0,1781998991085737835,0,16828.238438,16828.693898,0.4554600000010396
c,Car,reaction,16900000000,16900.0,1781998991185737835,0,16910.350586,16910.638905,0.2883189999993192
adc,InputForCoach,input_arrival,16900000000,16900.0,1781998991185737835,0,16994.359583,16994.59195,0.23236700000052224
c,Car,reaction,17000000000,17000.0,1781998991285737835,0,17010.686213,17011.007489,0.3212759999987611
adc,InputForCoach,input_arrival,17000000000,17000.0,1781998991285737835,0,17029.281027,17029.508377,0.22734999999738648
adc,InputForCoach,llm_output_tick,17000000000,17000.0,1781998991285737835,0,17029.62272,17029.833458,0.21073800000158371
c,Car,reaction,17100000000,17100.0,1781998991385737835,0,17110.616028,17110.914543,0.2985149999985879
adc,InputForCoach,input_arrival,17100000000,17100.0,1781998991385737835,0,17128.730818,17128.980626,0.24980800000048475
c,Car,reaction,17200000000,17200.0,1781998991485737835,0,17210.586324,17210.93478,0.34845599999971455
adc,InputForCoach,input_arrival,17200000000,17200.0,1781998991485737835,0,17228.500691,17228.623972,0.12328100000013364
llm,AgenticCoach,llm_inference,17000000000,17000.0,1781998991285737835,0,17032.261181,17272.865374,240.6041929999992
planner,ActionPlanner,monitoring,17000000000,17000.0,1781998991285737835,0,17273.716553,17274.25227,0.535717000002478
c,Car,reaction,17300000000,17300.0,1781998991585737835,0,17310.620087,17310.956469,0.336382000001322
adc,InputForCoach,input_arrival,17300000000,17300.0,1781998991585737835,0,17327.700987,17327.934895,0.2339079999983369
c,Car,reaction,17400000000,17400.0,1781998991685737835,0,17410.318335,17410.520268,0.20193300000028103
adc,InputForCoach,input_arrival,17400000000,17400.0,1781998991685737835,0,17495.864295,17496.147629,0.2833339999997406
c,Car,reaction,17500000000,17500.0,1781998991785737835,0,17510.529031,17510.828913,0.29988200000298093
adc,InputForCoach,input_arrival,17500000000,17500.0,1781998991785737835,0,17529.000495,17529.287607,0.2871119999981602
adc,InputForCoach,llm_output_tick,17500000000,17500.0,1781998991785737835,0,17529.402783,17529.597556,0.1947729999992589
c,Car,reaction,17600000000,17600.0,1781998991885737835,0,17610.465838,17610.894052,0.42821399999957066
adc,InputForCoach,input_arrival,17600000000,17600.0,1781998991885737835,0,17630.799807,17631.071381,0.27157400000214693
c,Car,reaction,17700000000,17700.0,1781998991985737835,0,17710.450955,17710.783866,0.33291100000133156
adc,InputForCoach,input_arrival,17700000000,17700.0,1781998991985737835,0,17727.760405,17728.01073,0.25032500000088476
llm,AgenticCoach,llm_inference,17500000000,17500.0,1781998991785737835,0,17531.979064,17788.017769,256.038704999999
planner,ActionPlanner,monitoring,17500000000,17500.0,1781998991785737835,0,17788.846909,17789.055991,0.20908200000121724
c,Car,reaction,17800000000,17800.0,1781998992085737835,0,17812.201823,17812.546906,0.3450830000001588
adc,InputForCoach,input_arrival,17800000000,17800.0,1781998992085737835,0,17827.980916,17828.288057,0.3071410000011383
c,Car,reaction,17900000000,17900.0,1781998992185737835,0,17910.627921,17910.951565,0.32364400000005844
adc,InputForCoach,input_arrival,17900000000,17900.0,1781998992185737835,0,18008.235423,18008.462761,0.2273380000006
c,Car,reaction,18000000000,18000.0,1781998992285737835,0,18010.343977,18010.617498,0.2735209999991639
adc,InputForCoach,input_arrival,18000000000,18000.0,1781998992285737835,0,18028.611232,18028.860377,0.24914500000159023
adc,InputForCoach,llm_output_tick,18000000000,18000.0,1781998992285737835,0,18028.924878,18029.18336,0.258481999997457
c,Car,reaction,18100000000,18100.0,1781998992385737835,0,18111.977676,18112.329635,0.3519589999996242
adc,InputForCoach,input_arrival,18100000000,18100.0,1781998992385737835,0,18129.007648,18129.279291,0.27164300000004005
c,Car,reaction,18200000000,18200.0,1781998992485737835,0,18212.333354,18212.668021,0.3346670000028098
adc,InputForCoach,input_arrival,18200000000,18200.0,1781998992485737835,0,18228.127058,18228.299687,0.17262900000059744
llm,AgenticCoach,llm_inference,18000000000,18000.0,1781998992285737835,0,18031.621204,18274.35265,242.7314460000016
planner,ActionPlanner,monitoring,18000000000,18000.0,1781998992285737835,0,18275.260086,18275.536992,0.2769060000027821
c,Car,reaction,18300000000,18300.0,1781998992585737835,0,18310.483848,18310.829045,0.3451969999987341
adc,InputForCoach,input_arrival,18300000000,18300.0,1781998992585737835,0,18328.972713,18329.225943,0.25323000000207685
c,Car,reaction,18400000000,18400.0,1781998992685737835,0,18410.626168,18410.956803,0.3306350000020757
c,Car,reaction,18500000000,18500.0,1781998992785737835,0,18510.458582,18510.795507,0.33692499999961
adc,InputForCoach,input_arrival,18400000000,18400.0,1781998992685737835,0,18514.602943,18514.835042,0.23209899999710615
adc,InputForCoach,input_arrival,18500000000,18500.0,1781998992785737835,0,18528.647236,18528.890358,0.2431219999998575
adc,InputForCoach,llm_output_tick,18500000000,18500.0,1781998992785737835,0,18528.999292,18529.251598,0.252305999998498
c,Car,reaction,18600000000,18600.0,1781998992885737835,0,18610.435724,18610.767133,0.3314090000021679
adc,InputForCoach,input_arrival,18600000000,18600.0,1781998992885737835,0,18631.753901,18631.902671,0.1487699999997858
c,Car,reaction,18700000000,18700.0,1781998992985737835,0,18710.646419,18710.991583,0.34516399999847636
adc,InputForCoach,input_arrival,18700000000,18700.0,1781998992985737835,0,18729.403773,18729.652144,0.24837100000149803
llm,AgenticCoach,llm_inference,18500000000,18500.0,1781998992785737835,0,18532.531071,18781.5402,249.0091289999982
planner,ActionPlanner,monitoring,18500000000,18500.0,1781998992785737835,0,18783.401657,18784.281326,0.8796690000017406
c,Car,reaction,18800000000,18800.0,1781998993085737835,0,18812.295723,18812.631875,0.33615199999985634
adc,InputForCoach,input_arrival,18800000000,18800.0,1781998993085737835,0,18827.937019,18828.236965,0.29994599999918137
c,Car,reaction,18900000000,18900.0,1781998993185737835,0,18910.602154,18910.929116,0.3269619999991846
adc,InputForCoach,input_arrival,18900000000,18900.0,1781998993185737835,0,19003.075883,19003.510767,0.4348839999984193
c,Car,reaction,19000000000,19000.0,1781998993285737835,0,19010.639352,19010.970513,0.33116100000188453
adc,InputForCoach,input_arrival,19000000000,19000.0,1781998993285737835,0,19029.43085,19029.645989,0.21513899999990826
adc,InputForCoach,llm_output_tick,19000000000,19000.0,1781998993285737835,0,19029.749494,19029.943932,0.19443799999862676
c,Car,reaction,19100000000,19100.0,1781998993385737835,0,19110.556226,19110.911784,0.3555579999992915
adc,InputForCoach,input_arrival,19100000000,19100.0,1781998993385737835,0,19128.195334,19128.4685,0.273165999999037
c,Car,reaction,19200000000,19200.0,1781998993485737835,0,19210.521854,19210.879238,0.35738400000263937
adc,InputForCoach,input_arrival,19200000000,19200.0,1781998993485737835,0,19229.686232,19229.981796,0.29556400000001304
llm,AgenticCoach,llm_inference,19000000000,19000.0,1781998993285737835,0,19032.503659,19277.340437,244.83677799999714
planner,ActionPlanner,monitoring,19000000000,19000.0,1781998993285737835,0,19278.555944,19279.643,1.0870560000003024
c,Car,reaction,19300000000,19300.0,1781998993585737835,0,19310.647662,19310.98097,0.33330800000112504
adc,InputForCoach,input_arrival,19300000000,19300.0,1781998993585737835,0,19330.246559,19330.494978,0.24841899999955785
c,Car,reaction,19400000000,19400.0,1781998993685737835,0,19410.451395,19410.794493,0.3430980000011914
adc,InputForCoach,input_arrival,19400000000,19400.0,1781998993685737835,0,19499.016172,19499.287573,0.2714010000017879
c,Car,reaction,19500000000,19500.0,1781998993785737835,0,19510.564264,19510.890181,0.3259169999982987
adc,InputForCoach,input_arrival,19500000000,19500.0,1781998993785737835,0,19528.735468,19528.967465,0.23199700000259327
adc,InputForCoach,llm_output_tick,19500000000,19500.0,1781998993785737835,0,19529.117191,19529.337094,0.21990299999743002
c,Car,reaction,19600000000,19600.0,1781998993885737835,0,19610.711276,19611.078952,0.3676759999980277
adc,InputForCoach,input_arrival,19600000000,19600.0,1781998993885737835,0,19628.820154,19628.970086,0.14993200000026263
c,Car,reaction,19700000000,19700.0,1781998993985737835,0,19710.550862,19710.890945,0.34008299999914016
adc,InputForCoach,input_arrival,19700000000,19700.0,1781998993985737835,0,19728.941547,19729.207586,0.2660390000019106
llm,AgenticCoach,llm_inference,19500000000,19500.0,1781998993785737835,0,19532.30016,19790.70365,258.4034900000006
planner,ActionPlanner,monitoring,19500000000,19500.0,1781998993785737835,0,19791.662678,19792.445464,0.78278599999976
c,Car,reaction,19800000000,19800.0,1781998994085737835,0,19810.546873,19810.877008,0.33013500000015483
adc,InputForCoach,input_arrival,19800000000,19800.0,1781998994085737835,0,19834.157925,19834.399288,0.24136300000100164
c,Car,reaction,19900000000,19900.0,1781998994185737835,0,19910.456961,19910.79583,0.33886899999924935
adc,InputForCoach,input_arrival,19900000000,19900.0,1781998994185737835,0,20007.182927,20007.40462,0.22169299999950454
c,Car,reaction,20000000000,20000.0,1781998994285737835,0,20010.661553,20011.022532,0.36097899999731453
adc,InputForCoach,input_arrival,20000000000,20000.0,1781998994285737835,0,20028.844123,20029.116498,0.27237500000046566
adc,InputForCoach,llm_output_tick,20000000000,20000.0,1781998994285737835,0,20029.218408,20029.403076,0.18466799999805517
c,Car,reaction,20100000000,20100.0,1781998994385737835,0,20110.553811,20110.884487,0.33067599999776576
adc,InputForCoach,input_arrival,20100000000,20100.0,1781998994385737835,0,20128.964732,20129.130969,0.16623700000127428
c,Car,reaction,20200000000,20200.0,1781998994485737835,0,20210.271324,20210.417686,0.14636199999949895
adc,InputForCoach,input_arrival,20200000000,20200.0,1781998994485737835,0,20228.745729,20228.858937,0.1132080000024871
llm,AgenticCoach,llm_inference,20000000000,20000.0,1781998994285737835,0,20031.770022,20277.829799,246.05977699999858
planner,ActionPlanner,monitoring,20000000000,20000.0,1781998994285737835,0,20278.753815,20279.09451,0.34069499999895925
c,Car,reaction,20300000000,20300.0,1781998994585737835,0,20310.523743,20310.851236,0.3274929999970482
adc,InputForCoach,input_arrival,20300000000,20300.0,1781998994585737835,0,20328.585152,20328.802708,0.21755599999960396
c,Car,reaction,20400000000,20400.0,1781998994685737835,0,20410.479329,20410.808783,0.32945399999880465
adc,InputForCoach,input_arrival,20400000000,20400.0,1781998994685737835,0,20499.833544,20500.079325,0.24578099999780534
c,Car,reaction,20500000000,20500.0,1781998994785737835,0,20510.583096,20510.951271,0.368175000003248
adc,InputForCoach,input_arrival,20500000000,20500.0,1781998994785737835,0,20528.632671,20528.846197,0.2135259999995469
adc,InputForCoach,llm_output_tick,20500000000,20500.0,1781998994785737835,0,20528.951223,20529.18851,0.23728699999992386
c,Car,reaction,20600000000,20600.0,1781998994885737835,0,20610.715406,20611.132213,0.4168070000014268
adc,InputForCoach,input_arrival,20600000000,20600.0,1781998994885737835,0,20630.128957,20630.37467,0.24571300000025076
c,Car,reaction,20700000000,20700.0,1781998994985737835,0,20710.237143,20710.683635,0.44649200000276323
adc,InputForCoach,input_arrival,20700000000,20700.0,1781998994985737835,0,20728.908988,20729.153117,0.24412900000243098
llm,AgenticCoach,llm_inference,20500000000,20500.0,1781998994785737835,0,20530.585099,20798.512182,267.9270829999987
planner,ActionPlanner,monitoring,20500000000,20500.0,1781998994785737835,0,20799.655178,20800.45384,0.7986619999974209
c,Car,reaction,20800000000,20800.0,1781998995085737835,0,20810.419033,20810.634814,0.21578100000260747
adc,InputForCoach,input_arrival,20800000000,20800.0,1781998995085737835,0,20828.793226,20829.075637,0.2824110000001383
c,Car,reaction,20900000000,20900.0,1781998995185737835,0,20910.609036,20910.943063,0.3340269999971497
adc,InputForCoach,input_arrival,20900000000,20900.0,1781998995185737835,0,21007.511814,21007.751555,0.23974099999759346
c,Car,reaction,21000000000,21000.0,1781998995285737835,0,21010.417092,21010.766245,0.34915299999920535
adc,InputForCoach,input_arrival,21000000000,21000.0,1781998995285737835,0,21029.606812,21029.836405,0.2295929999963846
adc,InputForCoach,llm_output_tick,21000000000,21000.0,1781998995285737835,0,21030.137553,21030.33774,0.20018699999855016
c,Car,reaction,21100000000,21100.0,1781998995385737835,0,21110.555681,21110.922966,0.36728499999662745
adc,InputForCoach,input_arrival,21100000000,21100.0,1781998995385737835,0,21128.886487,21129.163743,0.2772560000012163
